feature,permutation_scope,auc_drop_mean,auc_drop_sd,top3_hit_drop_mean,top3_hit_drop_sd,top3_mrr_drop_mean,top3_mrr_drop_sd
recent_avg_margin_3,within-race,-2.5949036857020323e-05,0.0003514679026049129,0.0001449275362318203,0.0017690660312657718,-0.0008559813777204439,0.0010735491163526912
recent_2_starting_price,within-race,2.175453366737301e-06,0.0003779010663753755,0.00014492753623180922,0.0026287474126401693,0.00030987329900377113,0.0017203768154134878
current_form_strength_minus_race_mean,within-race,0.0001808274143112798,0.0002322269935473627,0.00014492753623180922,0.0010144927536231878,-0.001429171472649682,0.001028386107652991
recent_1_weight_kg,within-race,7.152213992679401e-05,0.00020216951686763198,0.0001449275362317981,0.001367243642327057,-7.044565740214614e-05,0.0008565554739289438
recent_wins,within-race,-7.254417840698579e-05,3.582692593487339e-05,0.0,0.0,0.00023596733379344648,0.0003546042849959497
recent_finish_percentile_last1,within-race,0.00021142231732047546,0.0001483419176792913,0.0,0.0,0.00016971474580176337,0.0005769563652506252
recent_places,within-race,-1.5432533094705824e-05,3.8781615021469645e-05,0.0,0.0,3.7957211870282e-05,4.018939957341717e-05
best_run_within_last_2,within-race,-5.407262862078266e-06,2.5811878415314687e-05,0.0,0.0,2.1739130434794696e-05,3.320707025332165e-05
heavy_wins,within-race,-5.6373237622142636e-05,3.1377437893855265e-05,0.0,0.0,1.1042097998631429e-05,3.23626613877075e-05
class_step_up,within-race,1.3772075717088938e-05,4.9535241671506184e-05,0.0,0.0,1.0121923165451462e-05,6.075898118939431e-05
form_average_finish_percentile_6,within-race,5.2889615857665274e-05,4.852585155197813e-05,0.0,0.0,5.144613840307732e-06,1.9126812471413677e-05
condition_runs,within-race,1.4148687278037198e-05,3.989016648589166e-05,0.0,0.0,4.830917874398821e-06,1.4492753623196464e-05
best_run_within_last_3,within-race,0.0,0.0,0.0,0.0,0.0,0.0
recent_runs_count,within-race,0.0,0.0,0.0,0.0,0.0,0.0
last3_place_percentage,within-race,-1.2850964255406438e-05,1.4579271016570679e-05,0.0,0.0,0.0,0.0
best_run_is_last_start,within-race,-1.4374044069909165e-05,2.0700517912081506e-05,0.0,0.0,0.0,0.0
first_up_wins,within-race,-3.293354904081447e-05,2.0376858918858895e-05,0.0,0.0,0.0,0.0
weight_drop_after_close_run_flag,within-race,-3.78508400347477e-05,1.731312406357792e-05,0.0,0.0,0.0,0.0
last3_win_percentage,within-race,1.0814525724278657e-05,6.493618129164506e-06,0.0,0.0,-1.5926102882590776e-06,3.1852205765181556e-06
soft_wins,within-race,-6.558284790361135e-05,5.293856977606375e-05,0.0,0.0,-3.519668737055892e-05,0.00025034405485838883
recent_class_weighted_6,within-race,4.5781849818693485e-05,4.8878340017193426e-05,0.0,0.0,-6.381943338460982e-05,0.00011996248858630405
