feature,direction,total_top3_hits,possible_top3_hits,top3_capture_rate,races_with_3_of_3,races_with_2plus_of_3,races_tested,winner_hits,winner_races_tested,winner_hit_rate,winner_rank_total,mean_winner_rank,winner_top3_hits,winner_top3_rate
distanceFamiliarity,ASC,20,75,0.26666666666666666,0,3,25,2,25,0.08,174,6.96,5,0.2
recent_2_track_status_value,ASC,8,30,0.26666666666666666,0,2,10,0,10,0.0,76,7.6,3,0.3
softGroundPro,DESC,19,72,0.2638888888888889,0,5,24,0,24,0.0,183,7.625,5,0.20833333333333334
class_step_up,ASC,15,57,0.2631578947368421,0,4,19,1,19,0.05263157894736842,132,6.947368421052632,4,0.21052631578947367
track_starts,ASC,21,81,0.25925925925925924,1,3,27,1,27,0.037037037037037035,197,7.296296296296297,5,0.18518518518518517
current_weight_change_pct,DESC,21,81,0.25925925925925924,0,4,27,3,27,0.1111111111111111,171,6.333333333333333,8,0.2962962962962963
current_weight_minus_last,DESC,21,81,0.25925925925925924,0,4,27,2,27,0.07407407407407407,174,6.444444444444445,8,0.2962962962962963
jockey_recent_top3_excess,ASC,21,81,0.25925925925925924,0,4,27,2,27,0.07407407407407407,153,5.666666666666667,9,0.3333333333333333
prize_money_market_rank_abs_gap,DESC,21,81,0.25925925925925924,0,4,27,2,27,0.07407407407407407,172,6.37037037037037,7,0.25925925925925924
recent_5_place,DESC,21,81,0.25925925925925924,0,4,27,3,27,0.1111111111111111,151,5.592592592592593,7,0.25925925925925924
recent_avg_similar_distance_speed_mps,ASC,21,81,0.25925925925925924,0,4,27,1,27,0.037037037037037035,171,6.333333333333333,11,0.4074074074074074
weight_change_from_last_run,DESC,21,81,0.25925925925925924,0,4,27,2,27,0.07407407407407407,174,6.444444444444445,8,0.2962962962962963
condition_runs,ASC,21,81,0.25925925925925924,0,3,27,2,27,0.07407407407407407,182,6.7407407407407405,4,0.14814814814814814
recent_same_condition_runs,ASC,21,81,0.25925925925925924,0,3,27,2,27,0.07407407407407407,182,6.7407407407407405,4,0.14814814814814814
abs_distance_change_last_run,ASC,21,81,0.25925925925925924,0,2,27,1,27,0.037037037037037035,177,6.555555555555555,8,0.2962962962962963
recent_6_margin,ASC,21,81,0.25925925925925924,0,2,27,2,27,0.07407407407407407,204,7.555555555555555,4,0.14814814814814814
recent_last600_avg_6,ASC,17,66,0.25757575757575757,0,2,22,2,22,0.09090909090909091,133,6.045454545454546,5,0.22727272727272727
recent_last600_weighted_3,ASC,17,66,0.25757575757575757,0,2,22,2,22,0.09090909090909091,136,6.181818181818182,4,0.18181818181818182
sectional_last600_seconds_weighted_3,ASC,17,66,0.25757575757575757,0,2,22,2,22,0.09090909090909091,136,6.181818181818182,4,0.18181818181818182
condition_top3_rate_smoothed,ASC,20,78,0.2564102564102564,0,5,26,5,26,0.19230769230769232,132,5.076923076923077,10,0.38461538461538464
freshWinner,DESC,16,63,0.25396825396825395,0,2,21,0,21,0.0,157,7.476190476190476,1,0.047619047619047616
recent_6_total_runners,ASC,20,81,0.24691358024691357,1,4,27,3,27,0.1111111111111111,183,6.777777777777778,4,0.14814814814814814
recent6_vs_career_place_rate,DESC,20,81,0.24691358024691357,1,3,27,1,27,0.037037037037037035,200,7.407407407407407,5,0.18518518518518517
second_best_run_recency_index,ASC,20,81,0.24691358024691357,1,3,27,3,27,0.1111111111111111,163,6.037037037037037,8,0.2962962962962963
recent_5_total_runners,ASC,20,81,0.24691358024691357,0,5,27,0,27,0.0,185,6.851851851851852,4,0.14814814814814814
market_open_to_fluc1_move_pct,ASC,20,81,0.24691358024691357,0,4,27,1,27,0.037037037037037035,193,7.148148148148148,3,0.1111111111111111
recent_5_starting_price,ASC,20,81,0.24691358024691357,0,4,27,0,27,0.0,202,7.481481481481482,3,0.1111111111111111
recent_avg_speed_mps,ASC,20,81,0.24691358024691357,0,4,27,1,27,0.037037037037037035,185,6.851851851851852,8,0.2962962962962963
recent_finish_percentile_slope_6,DESC,20,81,0.24691358024691357,0,4,27,3,27,0.1111111111111111,160,5.925925925925926,6,0.2222222222222222
form_ceiling_minus_average,ASC,20,81,0.24691358024691357,0,3,27,1,27,0.037037037037037035,191,7.074074074074074,4,0.14814814814814814
recent_3_starting_price,ASC,20,81,0.24691358024691357,0,3,27,2,27,0.07407407407407407,172,6.37037037037037,7,0.25925925925925924
recent_4_starting_price,ASC,20,81,0.24691358024691357,0,3,27,3,27,0.1111111111111111,159,5.888888888888889,5,0.18518518518518517
recent_best_speed_mps,DESC,20,81,0.24691358024691357,0,3,27,3,27,0.1111111111111111,170,6.296296296296297,8,0.2962962962962963
recent_best_speed_rank,ASC,20,81,0.24691358024691357,0,3,27,3,27,0.1111111111111111,170,6.296296296296297,8,0.2962962962962963
trainer_history_starts,DESC,20,81,0.24691358024691357,0,3,27,1,27,0.037037037037037035,187,6.925925925925926,7,0.25925925925925924
best_margin_quality_at_equal_or_higher_weight,DESC,20,81,0.24691358024691357,0,2,27,1,27,0.037037037037037035,202,7.481481481481482,6,0.2222222222222222
current_weight_minus_recent_weighted_avg,ASC,20,81,0.24691358024691357,0,2,27,4,27,0.14814814814814814,179,6.62962962962963,8,0.2962962962962963
recent_4_total_runners,ASC,20,81,0.24691358024691357,0,2,27,3,27,0.1111111111111111,176,6.518518518518518,5,0.18518518518518517
recent_avg_weight_kg,DESC,20,81,0.24691358024691357,0,2,27,2,27,0.07407407407407407,178,6.592592592592593,7,0.25925925925925924
distance_speed_rank_minus_market_rank,DESC,20,81,0.24691358024691357,0,1,27,3,27,0.1111111111111111,188,6.962962962962963,6,0.2222222222222222
best_margin_quality_at_stronger_class,DESC,16,66,0.24242424242424243,0,2,22,2,22,0.09090909090909091,155,7.045454545454546,4,0.18181818181818182
abs_distance_minus_recent_weighted_avg,ASC,19,81,0.2345679012345679,0,4,27,1,27,0.037037037037037035,167,6.185185185185185,5,0.18518518518518517
margin_quality_consistency_6,DESC,19,81,0.2345679012345679,0,4,27,1,27,0.037037037037037035,167,6.185185185185185,7,0.25925925925925924
best_finish_percentile_at_equal_or_higher_weight,DESC,19,81,0.2345679012345679,0,2,27,2,27,0.07407407407407407,199,7.37037037037037,5,0.18518518518518517
recent_same_distance_runs,ASC,19,81,0.2345679012345679,0,2,27,3,27,0.1111111111111111,158,5.851851851851852,9,0.3333333333333333
recent_4_margin,ASC,19,81,0.2345679012345679,0,1,27,0,27,0.0,177,6.555555555555555,3,0.1111111111111111
distance_speed_market_rank_abs_gap,ASC,18,81,0.2222222222222222,0,5,27,2,27,0.07407407407407407,189,7.0,7,0.25925925925925924
recent_3_weight_kg,ASC,18,81,0.2222222222222222,0,4,27,4,27,0.14814814814814814,171,6.333333333333333,6,0.2222222222222222
distance_minus_recent_weighted_avg,DESC,18,81,0.2222222222222222,0,2,27,2,27,0.07407407407407407,180,6.666666666666667,6,0.2222222222222222
historical_step_up_finish_percentile,ASC,18,81,0.2222222222222222,0,2,27,7,27,0.25925925925925924,140,5.185185185185185,13,0.48148148148148145
recent_2_distance_m,DESC,18,81,0.2222222222222222,0,2,27,1,27,0.037037037037037035,171,6.333333333333333,6,0.2222222222222222
recent_5_margin,ASC,18,81,0.2222222222222222,0,2,27,1,27,0.037037037037037035,204,7.555555555555555,6,0.2222222222222222
similar_distance_runs,ASC,18,81,0.2222222222222222,0,2,27,3,27,0.1111111111111111,168,6.222222222222222,7,0.25925925925925924
sectional_closing_speed_ratio_weighted_6,DESC,14,66,0.21212121212121213,0,0,22,2,22,0.09090909090909091,129,5.863636363636363,6,0.2727272727272727
margin_rank_minus_market_rank,ASC,17,81,0.20987654320987653,0,3,27,3,27,0.1111111111111111,161,5.962962962962963,7,0.25925925925925924
market_fluc1_to_fluc2_move,DESC,17,81,0.20987654320987653,0,1,27,2,27,0.07407407407407407,138,5.111111111111111,11,0.4074074074074074
recent_6_track_status_value,ASC,6,30,0.2,0,0,10,1,10,0.1,71,7.1,2,0.2
recent_5_weight_kg,ASC,16,81,0.19753086419753085,0,4,27,2,27,0.07407407407407407,175,6.481481481481482,5,0.18518518518518517
market_open_to_fluc1_move,DESC,16,81,0.19753086419753085,0,2,27,2,27,0.07407407407407407,164,6.074074074074074,10,0.37037037037037035
market_open_to_fluc2_move,ASC,15,81,0.18518518518518517,0,1,27,1,27,0.037037037037037035,192,7.111111111111111,5,0.18518518518518517
recent_5_track_status_value,ASC,5,30,0.16666666666666666,0,1,10,0,10,0.0,63,6.3,2,0.2
