feature,fold,validation_start,validation_end,training_races,validation_races,coverage,alpha,market_composite,adjusted_composite,composite_delta,top3_recall,ndcg3,pairwise_ranking_accuracy
recent_1_distance_m,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.9820305727926911,0.04382927743115076,0.6300278256990635,0.632980067049478,0.0029522413504144973,0.582,0.608626002287389,0.759294265910523
recent_1_distance_m,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.9820305727926911,0.047416572167448934,0.6261517043389135,0.6264089445673592,0.0002572402284456432,0.5766666666666667,0.6013855745204555,0.7509168704156479
recent_1_distance_m,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.9820305727926911,0.029244078054601795,0.6280889408128764,0.6268127233942635,-0.001276217418612835,0.5693333333333334,0.6015645597394341,0.7670196671709532
recent_1_distance_m,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.9820305727926911,0.021689055667680455,0.6112771681162608,0.6110260057693753,-0.00025116234688549177,0.554,0.5855316132320513,0.7505724098454494
recent_1_distance_m,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,0.021415391449156003,0.5991614550260691,0.5991533491835107,-8.105842558392418e-06,0.5393333333333333,0.5671175426710243,0.7508291873963516
recent_1_distance_m,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,0.028320799215745103,0.6118636575634334,0.6110116746427207,-0.0008519829207127572,0.5533333333333333,0.5824808555338665,0.7548991763703493
recent_1_distance_m,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,0.014991015111704144,0.6091878200109806,0.6104533934221021,0.0012655734111215455,0.5593333333333333,0.5791398043286374,0.7440071026931044
recent_1_distance_m,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,0.013856382698463184,0.6168040043789969,0.6142428855173199,-0.002561118861676981,0.5553333333333333,0.5838325915888652,0.7624722838137472
recent_1_distance_m,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,0.01172061892757508,0.6051414175132467,0.6050499687171362,-9.144879611044932e-05,0.552,0.5734078361780687,0.7427920386904762
recent_1_distance_m,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,0.010389992706910425,0.6023206162626358,0.6040855144661297,0.0017648982034939031,0.5506666666666666,0.5824924323417097,0.7325162921894758
recent_1_distance_m,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,0.012041082099032575,0.6080218701209745,0.6083872479358637,0.00036537781488921173,0.5533333333333333,0.579229742917164,0.7476525821596244
recent_1_distance_m,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,0.0039596780203593725,0.619182764327878,0.6178120402459435,-0.0013707240819345046,0.5653333333333334,0.5891959044517072,0.7513855898653998
recent_1_weight_kg,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.8643762297224783,-0.0047491285337080465,0.6300278256990635,0.6291388193971,-0.0008890063019634242,0.5766666666666667,0.605240427766934,0.7579815164881327
recent_1_weight_kg,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.8643762297224783,-0.016274252641443703,0.6261517043389135,0.6252666259039525,-0.0008850784349609953,0.574,0.6013855745204554,0.7516809290953546
recent_1_weight_kg,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.8643762297224783,-0.004090599736428751,0.6280889408128764,0.6268698575726055,-0.0012190832402708685,0.57,0.5999554766847741,0.767523953605648
recent_1_weight_kg,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.8643762297224783,0.0063922572670420275,0.6112771681162608,0.608195508202853,-0.003081659913407808,0.5506666666666666,0.5818780068621654,0.749570692615913
recent_1_weight_kg,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.8643762297224783,0.005142005696351259,0.5991614550260691,0.5980775585660603,-0.0010838964600088374,0.538,0.566033838465457,0.7502763957987839
recent_1_weight_kg,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.8643762297224783,0.00024137311370713856,0.6118636575634334,0.6106834069930966,-0.0011802505703367716,0.552,0.5826037406297753,0.756129887342611
recent_1_weight_kg,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.8643762297224783,0.004801546500233246,0.6091878200109806,0.6110885868549375,0.0019007668439569025,0.56,0.5801006234382959,0.7442537239814541
recent_1_weight_kg,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.8643762297224783,0.00411158205459026,0.6168040043789969,0.6164706710456636,-0.0003333333333332966,0.558,0.5869946575751156,0.7628880266075388
recent_1_weight_kg,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.8643762297224783,0.005583520715187155,0.6051414175132467,0.6051126006107481,-2.8816902498562946e-05,0.552,0.5729608191096589,0.7434895833333334
recent_1_weight_kg,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.8643762297224783,0.009424984778315711,0.6023206162626358,0.601532366092419,-0.0007882501702167755,0.5473333333333333,0.5798219067390953,0.731640890963914
recent_1_weight_kg,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.8643762297224783,0.0108775278018874,0.6080218701209745,0.6059465479080302,-0.002075322212944375,0.5506666666666666,0.5755983982048906,0.7468544600938967
recent_1_weight_kg,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.8643762297224783,0.014177944175534744,0.619182764327878,0.6187250267368908,-0.0004577375909872172,0.5673333333333334,0.5894416746435251,0.7507917656373714
recent_1_barrier,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.9401477730843848,-0.02664238328578579,0.6300278256990635,0.6283810880373754,-0.0016467376616881024,0.5753333333333334,0.6047711490409109,0.7580865364419239
recent_1_barrier,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.9401477730843848,-0.023558836459109608,0.6261517043389135,0.6267581927323265,0.0006064883934129295,0.5766666666666667,0.6023241319725009,0.7513753056234719
recent_1_barrier,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.9401477730843848,-0.01690194091991145,0.6280889408128764,0.6274667427015237,-0.0006221981113526676,0.57,0.6016874448353434,0.7681795259707513
recent_1_barrier,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.9401477730843848,-0.024986026182426183,0.6112771681162608,0.6100714335048398,-0.0012057346114209277,0.5526666666666666,0.5845707941223929,0.7503816065636328
recent_1_barrier,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9401477730843848,-0.02655439271977584,0.5991614550260691,0.5987305858647689,-0.0004308691613001958,0.5393333333333333,0.5659332150271612,0.7503224617652479
recent_1_barrier,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9401477730843848,-0.021983575660133686,0.6118636575634334,0.6108581214508284,-0.00100553611260501,0.5526666666666666,0.5827266257256845,0.7553725267442961
recent_1_barrier,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9401477730843848,-0.015407044494672397,0.6091878200109806,0.6103977517901749,0.001209931779194262,0.5586666666666666,0.5802012468765918,0.7440564269507743
recent_1_barrier,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9401477730843848,-0.014322118208384882,0.6168040043789969,0.6171331194162372,0.0003291150372403129,0.5586666666666666,0.5873410512052295,0.7638580931263859
recent_1_barrier,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9401477730843848,-0.006724307193305241,0.6051414175132467,0.608099912625671,0.0029584951124242975,0.556,0.5764915403836363,0.7439081101190477
recent_1_barrier,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9401477730843848,-0.003718018603716639,0.6023206162626358,0.6029402022704873,0.0006195860078515025,0.5493333333333333,0.5814532514513684,0.731640890963914
recent_1_barrier,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9401477730843848,0.004828182001003566,0.6080218701209745,0.6092617676353107,0.0012398975143361746,0.5546666666666666,0.5794977747665948,0.7482159624413146
recent_1_barrier,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9401477730843848,0.00040104337367306744,0.619182764327878,0.6189360294020732,-0.0002467349258048479,0.5666666666666667,0.5904808555338669,0.7519299287410927
recent_1_track_status_value,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.46146754908570564,0.0,0.6300278256990635,0.6300278256990635,0.0,0.578,0.6057097064929563,0.7584015963032976
recent_1_track_status_value,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.46146754908570564,0.0,0.6261517043389135,0.6261517043389135,0.0,0.576,0.6014861979587514,0.751120619396903
recent_1_track_status_value,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.46146754908570564,0.0,0.6280889408128764,0.6280889408128764,0.0,0.5706666666666667,0.6031959044517073,0.7678265254664649
recent_1_track_status_value,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.46146754908570564,0.0,0.6112771681162608,0.6112771681162608,0.0,0.5546666666666666,0.5856322366703473,0.7501431024613623
recent_1_track_status_value,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.46146754908570564,0.0,0.5991614550260691,0.5991614550260691,0.0,0.5393333333333333,0.567564559739434,0.7504145936981758
recent_1_track_status_value,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.46146754908570564,-0.0039369467813423495,0.6118636575634334,0.6110985587298896,-0.0007650988335438091,0.5526666666666666,0.5830730193557981,0.755987882230427
recent_1_track_status_value,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.46146754908570564,0.007303967658600282,0.6091878200109806,0.6132681464992338,0.004080326488253183,0.5633333333333334,0.5827934106985235,0.7436125086317451
recent_1_track_status_value,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.46146754908570564,0.004705776932452491,0.6168040043789969,0.6167192708926106,-8.47334863862681e-05,0.5586666666666666,0.586424755410797,0.7631189948263118
recent_1_track_status_value,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.46146754908570564,0.008175763443741269,0.6051414175132467,0.604867622356389,-0.0002737951568576591,0.5513333333333333,0.5731282275207942,0.7436755952380952
recent_1_track_status_value,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.46146754908570564,0.008003418977191756,0.6023206162626358,0.602353015854341,3.2399591705201125e-05,0.5486666666666666,0.580146038711596,0.7319326913724346
recent_1_track_status_value,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.46146754908570564,0.004583617526716096,0.6080218701209745,0.6077974827422854,-0.00022438737868912817,0.5526666666666666,0.578391808903414,0.7474647887323944
recent_1_track_status_value,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.46146754908570564,0.010161683154525166,0.619182764327878,0.6175394614609271,-0.001643302866950913,0.5653333333333334,0.5877097064929561,0.7517814726840855
recent_1_margin,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.9820305727926911,-0.17589874615734868,0.6300278256990635,0.627157716470648,-0.002870109228415463,0.574,0.6030169192327287,0.7576139466498635
recent_1_margin,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.9820305727926911,-0.16933198413759737,0.6261517043389135,0.6234836165198732,-0.0026680878190403767,0.572,0.5998325915888654,0.7501018744906276
recent_1_margin,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.9820305727926911,-0.16615839525435083,0.6280889408128764,0.6297417615375065,0.001652820724630133,0.5726666666666667,0.6050507576981853,0.7685829551185073
recent_1_margin,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.9820305727926911,-0.1617301991700694,0.6112771681162608,0.6121245293820171,0.0008473612657563523,0.556,0.5858780068621648,0.7506201106659035
recent_1_margin,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,-0.1629417797689299,0.5991614550260691,0.5974925677417038,-0.0016688872843653169,0.5373333333333333,0.5658103299312521,0.7494932743688962
recent_1_margin,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,-0.1613811323696812,0.6118636575634334,0.6060295203691726,-0.005834137194260847,0.5466666666666666,0.5775422980818212,0.7532424500615356
recent_1_margin,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,-0.15881472189643062,0.6091878200109806,0.6068433476221272,-0.0023444723888533803,0.5546666666666666,0.5763018703148874,0.741738186840288
recent_1_margin,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,-0.15236416765216723,0.6168040043789969,0.6177174059714685,0.0009134015924716632,0.5606666666666666,0.5866482639450018,0.7628880266075388
recent_1_margin,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,-0.1514342711183452,0.6051414175132467,0.6064758130876093,0.0013343955743626568,0.5546666666666666,0.5734523594932946,0.7431175595238095
recent_1_margin,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,-0.15086226760229823,0.6023206162626358,0.6056100195295244,0.0032894032668886464,0.5526666666666666,0.5843472855881878,0.7327594591965763
recent_1_margin,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,-0.14860542984128053,0.6080218701209745,0.6082377813517761,0.0002159112308015576,0.554,0.5781905620268226,0.7467605633802817
recent_1_margin,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,-0.1457916988316772,0.619182764327878,0.6188123160212338,-0.00037044830664423323,0.5666666666666667,0.5904808555338664,0.7514350752177356
recent_1_total_runners,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.9820305727926911,0.05618938107715378,0.6300278256990635,0.6302931863360521,0.0002653606369886763,0.578,0.606771149040911,0.7584015963032976
recent_1_total_runners,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.9820305727926911,0.030038705508469616,0.6261517043389135,0.6243139129882047,-0.0018377913507088284,0.5733333333333334,0.5999777383423871,0.7506112469437652
recent_1_total_runners,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.9820305727926911,0.029950700390527402,0.6280889408128764,0.6261362414057419,-0.001952699407134495,0.5686666666666667,0.5995868213970473,0.7676248108925869
recent_1_total_runners,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.9820305727926911,0.032995151929730654,0.6112771681162608,0.6085746099870106,-0.002702558129250132,0.5513333333333333,0.5823472855881877,0.7492844876931883
recent_1_total_runners,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9820305727926911,0.02941603761023812,0.5991614550260691,0.6001681148048199,0.001006659778750807,0.5406666666666666,0.5682796086572748,0.7510595172286715
recent_1_total_runners,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9820305727926911,0.02869778297348285,0.6118636575634334,0.611407492312185,-0.0004561652512483638,0.5526666666666666,0.5837880682736387,0.7565085676417684
recent_1_total_runners,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9820305727926911,0.02524282343263582,0.6091878200109806,0.609595207913292,0.0004073879023114291,0.558,0.5789162957944326,0.7434645358587353
recent_1_total_runners,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9820305727926911,0.023200419601740883,0.6168040043789969,0.6173995450079126,0.0005955406289157583,0.56,0.586525378849093,0.7630728011825573
recent_1_total_runners,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9820305727926911,0.03275966914710139,0.6051414175132467,0.6063363337566234,0.0011949162433767535,0.5533333333333333,0.5744915403836363,0.7441871279761905
recent_1_total_runners,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9820305727926911,0.033847392498035686,0.6023206162626358,0.6022204323372706,-0.0001001839253651493,0.548,0.580414070561027,0.7324676587880556
recent_1_total_runners,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9820305727926911,0.03781157075449803,0.6080218701209745,0.6078806665769604,-0.0001412035440141457,0.5526666666666666,0.5790062343829591,0.7471830985915493
recent_1_total_runners,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9820305727926911,0.03317250645649015,0.619182764327878,0.6180587732536302,-0.0011239910742477655,0.566,0.589542298081821,0.7506927949326999
recent_2_place,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.9566862504987685,-0.1607752149737342,0.6300278256990635,0.6260935864582444,-0.003934239240819037,0.5726666666666667,0.6024247554107974,0.7566162570888468
recent_2_place,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.9566862504987685,-0.14596124979298966,0.6261517043389135,0.6229204268340929,-0.003231277504820662,0.572,0.5985476405067058,0.7491340668296659
recent_2_place,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.9566862504987685,-0.12471451372789585,0.6280889408128764,0.6292134776273286,0.0011245368144522372,0.5726666666666667,0.6033410512052295,0.7681795259707513
recent_2_place,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.9566862504987685,-0.12525038635702765,0.6112771681162608,0.6072371899479567,-0.004039978168304037,0.55,0.5793303663554598,0.7496183934363672
recent_2_place,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9566862504987685,-0.10887317869753244,0.5991614550260691,0.5992783252667577,0.00011687024068862684,0.5393333333333333,0.5673410512052292,0.7511055831951354
recent_2_place,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9566862504987685,-0.11404339800968842,0.6118636575634334,0.6102350277294686,-0.0016286298339648342,0.5513333333333333,0.5823802320955703,0.7558932121556377
recent_2_place,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9566862504987685,-0.11343122868055289,0.6091878200109806,0.6077240075626834,-0.001463812448297186,0.556,0.5763686552877268,0.7425273749630068
recent_2_place,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9566862504987685,-0.11080946077351714,0.6168040043789969,0.6188859082102545,0.0020819038312576144,0.562,0.5891175426710248,0.7624260901699926
recent_2_place,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9566862504987685,-0.11059372842011969,0.6051414175132467,0.6055827214672201,0.0004413039539734598,0.552,0.5744692787260232,0.7438616071428571
recent_2_place,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9566862504987685,-0.10828335208343817,0.6023206162626358,0.6020826150240055,-0.0002380012386302699,0.548,0.5807382025335279,0.7315922575624939
recent_2_place,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9566862504987685,-0.10521162194737248,0.6080218701209745,0.6088655661254181,0.0008436960044435615,0.5546666666666666,0.5788049875063673,0.7473239436619719
recent_2_place,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9566862504987685,-0.10656414305860885,0.619182764327878,0.6184046201284584,-0.0007781441994195726,0.5653333333333334,0.5906260022873887,0.7523258115597783
recent_2_distance_m,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.9566862504987685,0.008131972003891253,0.6300278256990635,0.6307611617682801,0.0007333360692166613,0.5786666666666667,0.6069946575751157,0.7587166561646713
recent_2_distance_m,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.9566862504987685,0.00011658033711641596,0.6261517043389135,0.6242066167384779,-0.0019450876004356576,0.5733333333333334,0.5990391808903418,0.751120619396903
recent_2_distance_m,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.9566862504987685,0.004108060619923279,0.6280889408128764,0.6289704992745231,0.0008815584616467254,0.5713333333333334,0.6043802320955707,0.7688350983358547
recent_2_distance_m,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.9566862504987685,0.005678532252285936,0.6112771681162608,0.6102346919948499,-0.0010424761214108402,0.5533333333333333,0.584224400492279,0.7500477008204541
recent_2_distance_m,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9566862504987685,0.003124091725126372,0.5991614550260691,0.5993830022032963,0.0002215471772272215,0.54,0.5667488873832975,0.7507831214298876
recent_2_distance_m,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9566862504987685,0.0053377436582126465,0.6118636575634334,0.6100282884061381,-0.001835369157295319,0.5513333333333333,0.5823579704379576,0.755088516519928
recent_2_distance_m,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9566862504987685,-0.0010549876273063966,0.6091878200109806,0.6107739701427521,0.0015861501317715465,0.56,0.5796313447122731,0.7434645358587353
recent_2_distance_m,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9566862504987685,0.0022268266650698433,0.6168040043789969,0.6147084637500814,-0.002095540628915482,0.5553333333333333,0.5854639363011384,0.7627032520325203
recent_2_distance_m,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9566862504987685,-0.001371074983044526,0.6051414175132467,0.6063059551967641,0.0011645376835174304,0.554,0.5742457701918182,0.7429780505952381
recent_2_distance_m,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9566862504987685,0.001816969397675566,0.6023206162626358,0.6030663007463282,0.0007456844836923882,0.5486666666666666,0.5821237770539829,0.7328080925979963
recent_2_distance_m,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9566862504987685,0.004306614161663699,0.6080218701209745,0.6081157156240766,9.384550310209683e-05,0.5533333333333333,0.5781905620268227,0.7476056338028169
recent_2_distance_m,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9566862504987685,-0.0025034775611364234,0.619182764327878,0.6183062000153088,-0.0008765643125692169,0.566,0.5895422980818211,0.7516825019794141
recent_2_weight_kg,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.8079913042281814,0.028746505979703612,0.6300278256990635,0.6312455620813535,0.0012177363822900578,0.5793333333333334,0.6069162957944331,0.7593992858643143
recent_2_weight_kg,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.8079913042281814,0.04080172218720256,0.6261517043389135,0.6248177322570453,-0.001333972081868251,0.574,0.6002012468765922,0.7510696821515892
recent_2_weight_kg,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.8079913042281814,0.036343366242086665,0.6280889408128764,0.6268143166506458,-0.0012746241622305643,0.5693333333333334,0.6013187895476161,0.7672718103883005
recent_2_weight_kg,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.8079913042281814,0.042420478893551244,0.6112771681162608,0.6118333314547346,0.0005561633384738585,0.5553333333333333,0.5858557452045517,0.7508109139477199
recent_2_weight_kg,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.8079913042281814,0.03859429511031083,0.5991614550260691,0.5976405768081829,-0.0015208782178861568,0.5373333333333333,0.566033838465457,0.749861802100608
recent_2_weight_kg,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.8079913042281814,0.0331864727453279,0.6118636575634334,0.6098705026932626,-0.0019931548701708213,0.5506666666666666,0.5816874448353432,0.7564612326043738
recent_2_weight_kg,7,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.8079913042281814,0.029950892840945383,0.6091878200109806,0.6114836436928314,0.0022958236818507727,0.5606666666666666,0.5806927872602278,0.7439084541777646
recent_2_weight_kg,8,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.8079913042281814,0.028444679378676587,0.6168040043789969,0.6170405086631504,0.00023650428415356028,0.5586666666666666,0.5877097064929564,0.7631189948263118
recent_2_weight_kg,9,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.8079913042281814,0.027790127230934308,0.6051414175132467,0.6067486731080654,0.0016072555948186684,0.5533333333333333,0.5756758680274995,0.7446521577380952
recent_2_weight_kg,10,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.8079913042281814,0.03721620331413549,0.6023206162626358,0.6028465484935123,0.0005259322308764913,0.5493333333333333,0.5807382025335278,0.7319813247738547
recent_2_weight_kg,11,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.8079913042281814,0.03413513819634279,0.6080218701209745,0.6080994885412462,7.761842027165233e-05,0.5533333333333333,0.5783134471227313,0.7474178403755869
recent_2_weight_kg,12,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.8079913042281814,0.0350605873564312,0.619182764327878,0.6196078454225598,0.00042508109468175626,0.568,0.5914416746435252,0.7509897070467142
recent_2_barrier,1,2026-03-15T06:10:00+00:00,2026-03-27T00:36:00+00:00,1410,500,0.9159454587982774,-0.013561362423171706,0.6300278256990635,0.6311237089168749,0.0010958832178113997,0.5786666666666667,0.6077097064929565,0.7594517958412098
recent_2_barrier,2,2026-03-27T01:11:00+00:00,2026-04-04T06:44:00+00:00,1910,500,0.9159454587982774,-0.02050161264761005,0.6261517043389135,0.6242192073945024,-0.0019324969444111106,0.5733333333333334,0.5999554766847741,0.7502546862265689
recent_2_barrier,3,2026-04-04T06:50:00+00:00,2026-04-17T01:25:00+00:00,2410,500,0.9159454587982774,-0.014691101225785616,0.6280889408128764,0.6273193704669753,-0.0007695703459010828,0.57,0.60205610012307,0.767221381744831
recent_2_barrier,4,2026-04-17T01:44:00+00:00,2026-05-01T05:19:00+00:00,2910,500,0.9159454587982774,-0.001892396644727592,0.6112771681162608,0.6101425281729181,-0.001134639943342619,0.5533333333333333,0.5838557452045519,0.7500477008204541
recent_2_barrier,5,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9159454587982774,-0.005587073953037019,0.5991614550260691,0.597573410554733,-0.001588044471336092,0.5366666666666666,0.5654861979587513,0.7514741109268472
recent_2_barrier,6,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9159454587982774,-0.009963255307940897,0.6118636575634334,0.6107644692880201,-0.001099188275413332,0.5526666666666666,0.5822573469996616,0.7554671968190855
