feature,permutation_scope,auc_drop_mean,auc_drop_sd,top3_hit_drop_mean,top3_hit_drop_sd,top3_mrr_drop_mean,top3_mrr_drop_sd
similar_distance_finish_percentile_weighted_zscore_in_race,within-race,-0.0002840614255612106,0.00014089269591091623,0.0021276595744680327,0.0008845525737054247,-0.0006215540435398848,0.0002653869896080766
recent_best_margin,within-race,-4.26261701541808e-05,0.0001589845875730155,0.0021276595744680214,0.0020336466352346523,-6.456834471022522e-05,0.0006861782225562225
recent_5_weight_kg,within-race,0.00018295591118533405,0.0003905961850172392,0.001891252955082723,0.003224156429547473,0.0016601614828565038,0.0007210747893564367
recent_finish_percentile_std_6,within-race,-0.00029440446004467267,0.0002919987830567314,0.001891252955082723,0.002316302357241803,0.0004669260343019288,0.001269787788283306
distance_minus_recent_weighted_avg,within-race,6.560817024847676e-05,0.00034691632124505634,0.0018912529550827117,0.001769105147410863,0.0005738915667993672,0.0004865667233269464
abs_distance_change_last_run,within-race,0.0002804793223122326,0.0001981066357802366,0.0018912529550827117,0.0012054419653883429,-0.0002212680936084954,0.0009745983965647222
distance_change_pct_last_run,within-race,6.81388813272621e-05,0.00010953680770517217,0.0018912529550827006,0.0005790755893104312,0.0017428250761584163,0.0003383629649785679
recent_similar_distance_speed_rank,within-race,-0.00038004514823195554,0.00034790151673214494,0.0018912529550827006,0.0016033877028664826,0.00135076113799516,0.0005097278324942427
recent_finish_percentile_avg_3,within-race,0.00034148078260893834,7.976709571029104e-05,0.0018912529550827006,0.0012054419653883713,0.0005361469368561523,0.0006844118163919983
soft_starts,within-race,2.7774929883817023e-05,0.00021897921431940427,0.0018912529550827006,0.0021923447979895214,1.694588574018274e-05,0.0005333770667201751
similar_distance_finish_percentile_weighted,within-race,0.00014451806138178204,8.661808941721806e-05,0.0018912529550827006,0.0009456264775413503,-0.00021459431033901132,0.0004210399458115676
recent_margin_avg_6,within-race,2.846704330403682e-05,0.00011847001982088091,0.0018912529550826895,0.0005790755893104448,0.0010359820111593087,0.0004005480001129679
hidden_sectional_run_best_3_minus_race_mean,within-race,6.707127406140323e-05,0.00010555109969904963,0.0018912529550826895,0.0019205764549966838,-0.0008812975834252779,0.000774565813405124
current_form_strength_minus_race_median,within-race,0.0004912729391079118,0.0001466607706513215,0.0016548463356973909,0.0005790755893104538,0.0018520453804141356,0.0009102610454471634
soft_wins,within-race,-4.479695099899317e-05,4.4408836216095404e-05,0.0016548463356973909,0.0012054419653883496,-8.107075482960413e-05,0.0002622017775701289
recent_margin_quality_weighted_3,within-race,-0.0005830958639526207,7.344501362948068e-05,0.0016548463356973798,0.0026536577211162685,0.0008347405155915589,0.0012143877043670288
recent_last600_weighted_6,within-race,-0.00010310595660489863,5.4626504209042914e-05,0.0016548463356973798,0.0005790755893104177,1.3076626551800085e-05,0.00026384829864703696
condition_top3_rate_smoothed,within-race,0.00127721662240865,0.0002770374238685906,0.0016548463356973685,0.0026536577211162555,0.0018007832724144413,0.00033105046556453267
recent_margin_weighted_3,within-race,-0.0003839719385199558,0.0001957218166878228,0.0016548463356973685,0.0009456264775413475,0.0006384349824066326,0.000763515604187343
sectional_last600_seconds_weighted_6,within-race,5.380554115401726e-05,5.970066876740328e-05,0.0016548463356973685,0.0012054419653883363,0.0002163669007640645,0.0006121868519412849
recent_weighted_avg_place_rank,within-race,-0.0001435931651669664,0.00011060744182967379,0.0016548463356973685,0.000579075589310472,-4.867144938069945e-05,0.0004655264469968162
class_adjusted_finish_percentile_weighted_6,within-race,0.00031038925275417295,5.244196030318074e-05,0.0016548463356973685,0.0014184397163120607,-0.001278813122784772,0.0005909392555127248
jockey_trainer_history_smoothed_top3_rate_pct_in_race,within-race,8.849168219220438e-05,0.00018602691809312846,0.0016548463356973575,0.002653657721116282,0.0013681308184854246,0.0003714721664449023
recent_top3_rate_5,within-race,-0.0002028937661739949,5.812213069538939e-05,0.0016548463356973575,0.0005790755893104357,-0.00022815967851429474,0.0001778368347267334
recent_6_margin,within-race,-0.00016151132340047614,0.00021758783237016933,0.0016548463356973575,0.0014184397163120367,-0.0004588378524548964,0.0008690133137117387
form_ceiling_minus_average,within-race,-6.7573791949882e-05,0.0003229053322224423,0.0016548463356973464,0.0019205764549966838,0.002361611989271517,0.0016506991469018028
heavy_wins,within-race,6.316555991905392e-05,4.2791973244110334e-05,0.0016548463356973464,0.0005790755893104448,0.0007871777552628578,0.00043580327256065597
recent_5_total_runners,within-race,-9.923510334688412e-05,0.00019314568128174313,0.0016548463356973464,0.0005790755893104448,0.00044666523389924606,0.0005574860745925788
