feature,fold,validation_start,validation_end,training_races,validation_races,coverage,alpha,market_composite,adjusted_composite,composite_delta,top3_recall,ndcg3,pairwise_ranking_accuracy
recent_2_weight_kg,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.8079913042281814,0.03413513819634279,0.6080218701209745,0.6080994885412462,7.761842027165233e-05,0.5533333333333333,0.5783134471227313,0.7474178403755869
recent_2_weight_kg,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.8079913042281814,0.0350605873564312,0.619182764327878,0.6196078454225598,0.00042508109468175626,0.568,0.5914416746435252,0.7509897070467142
recent_2_barrier,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9159454587982774,-0.005587073953037019,0.5991614550260691,0.597573410554733,-0.001588044471336092,0.5366666666666666,0.5654861979587513,0.7514741109268472
recent_2_barrier,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9159454587982774,-0.009963255307940897,0.6118636575634334,0.6107644692880201,-0.001099188275413332,0.5526666666666666,0.5822573469996616,0.7554671968190855
recent_2_barrier,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9159454587982774,-0.011455894000114446,0.6091878200109806,0.6091324366081684,-5.538340281219245e-05,0.5573333333333333,0.5782012468765919,0.743661832889415
recent_2_barrier,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9159454587982774,-0.013683194325256453,0.6168040043789969,0.6173204708317842,0.0005164664527873564,0.5593333333333333,0.5868495108215938,0.7637657058388766
recent_2_barrier,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9159454587982774,-0.010562443560081571,0.6051414175132467,0.6075146261673376,0.0023732086540909636,0.5546666666666666,0.5764915403836361,0.7442336309523809
recent_2_barrier,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9159454587982774,-0.012234599047000376,0.6023206162626358,0.6036749044210602,0.0013542881584244215,0.5506666666666666,0.5816767599855736,0.7316895243653341
recent_2_barrier,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9159454587982774,-0.0060410400003248306,0.6080218701209745,0.6092455917629935,0.0012237216420190045,0.5546666666666666,0.5791513811364811,0.7484976525821596
recent_2_barrier,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9159454587982774,-0.006735789012138703,0.619182764327878,0.6195287457336447,0.00034598140576669323,0.5673333333333334,0.5910730193557984,0.752375296912114
recent_2_track_status_value,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.4646321495892899,0.0,0.5991614550260691,0.5991614550260691,0.0,0.5393333333333333,0.567564559739434,0.7504145936981758
recent_2_track_status_value,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.4646321495892899,-0.01330969759561448,0.6118636575634334,0.6107707376329654,-0.001092919930468006,0.5526666666666666,0.5822350853420485,0.7555145318564802
recent_2_track_status_value,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.4646321495892899,-0.01634751386504347,0.6091878200109806,0.6097864457988295,0.000598625787848861,0.558,0.5787934106985236,0.7443523724967939
recent_2_track_status_value,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.4646321495892899,-0.010798089378222697,0.6168040043789969,0.6176939854633139,0.0008899810843170375,0.56,0.5875645597394341,0.7632113821138211
recent_2_track_status_value,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.4646321495892899,-0.012614480288974139,0.6051414175132467,0.6032438951300307,-0.0018975223832159438,0.5493333333333333,0.5710053424248852,0.7433035714285714
recent_2_track_status_value,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.4646321495892899,-0.002301581698887627,0.6023206162626358,0.6022357589603968,-8.485730223894983e-05,0.548,0.5809617110677328,0.7319813247738547
recent_2_track_status_value,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.4646321495892899,-0.002988842139160142,0.6080218701209745,0.6088111658309847,0.000789295710010185,0.554,0.5785592173145494,0.7486854460093897
recent_2_track_status_value,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.4646321495892899,-0.010510196691069772,0.619182764327878,0.6190778131072792,-0.00010495122059883677,0.5673333333333334,0.5907043640680715,0.7509402216943785
recent_2_margin,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9566862504987685,-0.12923413283042456,0.5991614550260691,0.5993376449383703,0.0001761899123011723,0.5393333333333333,0.5674861979587512,0.7511977151280634
recent_2_margin,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9566862504987685,-0.13733495828197903,0.6118636575634334,0.6089898343225346,-0.0028738232408987985,0.55,0.5796874448353431,0.7562718924547951
recent_2_margin,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9566862504987685,-0.13838493967725368,0.6091878200109806,0.6074773180918607,-0.0017105019191199222,0.556,0.5757764914657951,0.7421327809016475
recent_2_margin,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9566862504987685,-0.13525749296385556,0.6168040043789969,0.6178704945385228,0.001066490159525979,0.56,0.5878548532464783,0.7636271249076128
recent_2_margin,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9566862504987685,-0.13478564813150543,0.6051414175132467,0.6069448717030519,0.0018034541898052092,0.5546666666666666,0.5744915403836363,0.7439546130952381
recent_2_margin,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9566862504987685,-0.13367162689058742,0.6023206162626358,0.6036580826027274,0.0013374663400915754,0.55,0.5830400728484155,0.7315922575624939
recent_2_margin,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9566862504987685,-0.12984274594865688,0.6080218701209745,0.6063512767763235,-0.001670593344651028,0.5513333333333333,0.5766821024104584,0.7460563380281691
recent_2_margin,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9566862504987685,-0.12634943684945715,0.619182764327878,0.6175522507777124,-0.0016305135501656354,0.5633333333333334,0.5900783617806833,0.7534639746634996
recent_2_total_runners,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9566862504987685,0.008372017065355576,0.5991614550260691,0.5994916050820622,0.0003301500559931281,0.5393333333333333,0.5676874448353431,0.7516123088262392
recent_2_total_runners,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9566862504987685,0.009686013086437495,0.6118636575634334,0.6115041504585452,-0.0003595071048881904,0.5533333333333333,0.583788068273639,0.7555618668938748
recent_2_total_runners,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9566862504987685,0.0072533321560172516,0.6091878200109806,0.6098659975997376,0.0006781775887569896,0.558,0.5788156723561366,0.7446483180428135
recent_2_total_runners,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9566862504987685,0.005898474421486782,0.6168040043789969,0.6160142584998667,-0.0007897458791301659,0.5573333333333333,0.586178985218979,0.7632113821138211
recent_2_total_runners,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9566862504987685,0.008547631478097444,0.6051414175132467,0.6037205461348931,-0.001420871378353561,0.55,0.571206589301477,0.7436755952380952
recent_2_total_runners,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9566862504987685,0.011392487416132675,0.6023206162626358,0.6031532987997898,0.0008326825371540725,0.5493333333333333,0.5815761365472772,0.7323703919852155
recent_2_total_runners,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9566862504987685,0.015318051353434949,0.6080218701209745,0.6083140682987074,0.00029219817773284973,0.5533333333333333,0.5789839727253457,0.7476056338028169
recent_2_total_runners,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9566862504987685,0.014797290266367783,0.619182764327878,0.6199426988766972,0.0007599345488191744,0.568,0.5912965278900032,0.7524742676167855
recent_3_place,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9240358287813536,-0.11337427037762628,0.5991614550260691,0.5961051922297085,-0.0030562627963606204,0.5353333333333333,0.5633855745204556,0.7503685277317118
recent_3_place,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9240358287813536,-0.10024640629129708,0.6118636575634334,0.6135169967042722,0.001653339140838761,0.5553333333333333,0.585520036424208,0.7578812837262141
recent_3_place,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9240358287813536,-0.10255159486260064,0.6091878200109806,0.6053176298493411,-0.003870190161639475,0.5526666666666666,0.5735084596163642,0.742428726447667
recent_3_place,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9240358287813536,-0.09686562785416207,0.6168040043789969,0.615976136239367,-0.0008278681396298726,0.5573333333333333,0.5855645597394341,0.7636733185513673
recent_3_place,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9240358287813536,-0.09897204987556119,0.6051414175132467,0.6052054839595913,6.406644634460168e-05,0.5513333333333333,0.5739216382193177,0.7442336309523809
recent_3_place,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9240358287813536,-0.09774670911158122,0.6023206162626358,0.602992260335088,0.0006716440724522377,0.5493333333333333,0.58088334928705,0.7324190253866355
recent_3_place,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9240358287813536,-0.10023870436628103,0.6080218701209745,0.6090657029022454,0.0010438327812708481,0.5546666666666666,0.578760464191141,0.7481690140845071
recent_3_place,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9240358287813536,-0.10078873691770586,0.619182764327878,0.6186327274249614,-0.0005500369029165508,0.5666666666666667,0.5895645597394342,0.7516330166270784
recent_3_distance_m,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9240358287813536,-0.006314483985779246,0.5991614550260691,0.5963380943791874,-0.002823360646881712,0.5353333333333333,0.5641789852189789,0.7505067256311038
recent_3_distance_m,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9240358287813536,-0.0010029336242620163,0.6118636575634334,0.608713866463629,-0.0031497910998044,0.5493333333333333,0.5800115768078438,0.7561772223800057
recent_3_distance_m,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9240358287813536,-0.004245207995619139,0.6091878200109806,0.6084335674753074,-0.0007542525356731833,0.556,0.577776491465795,0.7439577784354345
recent_3_distance_m,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9240358287813536,-0.004872754963836925,0.6168040043789969,0.6150402851975729,-0.0017637191814239284,0.5566666666666666,0.5840783617806833,0.7627494456762749
recent_3_distance_m,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9240358287813536,-0.009709252196344166,0.6051414175132467,0.6041726086059697,-0.000968808907277019,0.5506666666666666,0.5718210147810218,0.7435360863095238
recent_3_distance_m,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9240358287813536,-0.009391263849467403,0.6023206162626358,0.6026218011545101,0.00030118489187436204,0.5486666666666666,0.5806375790952317,0.7325162921894758
recent_3_distance_m,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9240358287813536,-0.015600174991949723,0.6080218701209745,0.6098945974524634,0.0018727273314889104,0.5553333333333333,0.5804140705610272,0.7484976525821596
recent_3_distance_m,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9240358287813536,-0.01845087337718644,0.619182764327878,0.6181330041593109,-0.00104976016856706,0.566,0.5885031171914797,0.752028899445764
recent_3_weight_kg,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.7761113939377262,0.023251560283229368,0.5991614550260691,0.5991883162101719,2.6861184102777713e-05,0.5393333333333333,0.567441674643525,0.7506449235304957
recent_3_weight_kg,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.7761113939377262,0.01821766841074815,0.6118636575634334,0.6103496032308677,-0.0015140543325656841,0.5513333333333333,0.5820338384654568,0.7566979077913472
recent_3_weight_kg,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.7761113939377262,0.015560125606236166,0.6091878200109806,0.6099475925060749,0.0007597724950942908,0.558,0.579832591588865,0.7439577784354345
recent_3_weight_kg,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.7761113939377262,0.015667523156231482,0.6168040043789969,0.6157444561012074,-0.0010595482777894238,0.5566666666666666,0.5858325915888652,0.7638118994826312
recent_3_weight_kg,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.7761113939377262,0.019501665359113466,0.6051414175132467,0.6048598053552989,-0.00028161215794775263,0.5513333333333333,0.573329474397386,0.7434430803571429
recent_3_weight_kg,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.7761113939377262,0.022891880480716137,0.6023206162626358,0.6019759637378115,-0.000344652524824296,0.548,0.579922530177391,0.7319813247738547
recent_3_weight_kg,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.7761113939377262,0.02516593690901065,0.6080218701209745,0.6077961083241938,-0.00022576179678068797,0.5533333333333333,0.5774755131089817,0.7470422535211267
recent_3_weight_kg,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.7761113939377262,0.026788843837326628,0.619182764327878,0.619527641673424,0.0003448773455460019,0.568,0.5902796086572749,0.7518309580364212
recent_3_barrier,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.8847810234042846,-0.013043962311585148,0.5991614550260691,0.5964197702214975,-0.002741684804571598,0.536,0.5639554766847741,0.7497236042012161
recent_3_barrier,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.8847810234042846,-0.005762485808558501,0.6118636575634334,0.6126720968406376,0.0008084392772041982,0.5553333333333333,0.5840338384654569,0.755987882230427
recent_3_barrier,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.8847810234042846,-0.0062099175246751615,0.6091878200109806,0.6101874935993924,0.000999673588411798,0.5586666666666666,0.5789162957944324,0.7445003452698037
recent_3_barrier,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.8847810234042846,-0.004329526723215503,0.6168040043789969,0.6149706710456636,-0.0018333333333332424,0.556,0.5849946575751155,0.7628880266075388
recent_3_barrier,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.8847810234042846,0.0009023155214612034,0.6051414175132467,0.6043687096939137,-0.0007727078193330295,0.5506666666666666,0.57283793401375,0.7433035714285714
recent_3_barrier,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.8847810234042846,0.0029774350926819477,0.6023206162626358,0.6044002848758409,0.002079668613205077,0.5513333333333333,0.5823695472458008,0.7325649255908958
recent_3_barrier,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.8847810234042846,0.002040755595901766,0.6080218701209745,0.6080790192515912,5.7149130616718224e-05,0.5526666666666666,0.5797996450814823,0.7471830985915493
recent_3_barrier,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.8847810234042846,0.0036301341462230932,0.619182764327878,0.6187624184445512,-0.00042034588332684475,0.5666666666666667,0.5900338384654571,0.7516825019794141
recent_3_track_status_value,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.4562115604232309,0.0,0.5991614550260691,0.5991614550260691,0.0,0.5393333333333333,0.567564559739434,0.7504145936981758
recent_3_track_status_value,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.4562115604232309,0.0028381511111032105,0.6118636575634334,0.611810024879295,-5.3632684138382736e-05,0.5533333333333333,0.5841122002461396,0.7564612326043738
recent_3_track_status_value,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.4562115604232309,-0.004383434732141309,0.6091878200109806,0.6111010852385058,0.0019132652275252182,0.5593333333333333,0.5807934106985235,0.744944263588833
recent_3_track_status_value,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.4562115604232309,-0.0019110040622026042,0.6168040043789969,0.6134034396177284,-0.0034005647612684875,0.554,0.5830952810134116,0.7625184774575019
recent_3_track_status_value,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.4562115604232309,-0.011915614851828292,0.6051414175132467,0.6053949322956074,0.0002535147823606865,0.552,0.5732065893014769,0.7443731398809523
recent_3_track_status_value,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.4562115604232309,-0.004185101769800203,0.6023206162626358,0.6026970803705475,0.0003764641079117004,0.5486666666666666,0.5810845961636414,0.7323703919852155
recent_3_track_status_value,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.4562115604232309,-0.004635210190137137,0.6080218701209745,0.6079866076428558,-3.5262478118691654e-05,0.5533333333333333,0.5781905620268224,0.7470892018779343
recent_3_track_status_value,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.4562115604232309,0.006370429162932114,0.619182764327878,0.6183488794439639,-0.0008338848839141155,0.566,0.5895645597394342,0.7518309580364212
recent_3_margin,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9240358287813536,-0.13011287233071572,0.5991614550260691,0.5972875233993183,-0.0018739316267507578,0.538,0.563933215027161,0.7492168785701124
recent_3_margin,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9240358287813536,-0.1126038011976484,0.6118636575634334,0.6117700292768209,-9.362828661252376e-05,0.5526666666666666,0.5844808555338669,0.7572659282400833
recent_3_margin,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9240358287813536,-0.1135309695325018,0.6091878200109806,0.6064840610143838,-0.0027037589965968056,0.5546666666666666,0.5742235085342047,0.7423794021899971
recent_3_margin,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9240358287813536,-0.10810890279608405,0.6168040043789969,0.615094297409982,-0.0017097069690148459,0.5566666666666666,0.5845253788490928,0.7625184774575019
recent_3_margin,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9240358287813536,-0.11019387495924016,0.6051414175132467,0.6057776126141017,0.0006361951008549971,0.552,0.5747373105754542,0.7443731398809523
recent_3_margin,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9240358287813536,-0.10548994234727097,0.6023206162626358,0.6014158855697772,-0.0009047306928585686,0.5473333333333333,0.5794532514513684,0.7315436241610739
recent_3_margin,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9240358287813536,-0.10682202141173644,0.6080218701209745,0.6084479735366349,0.000426103415660406,0.554,0.5780454152733002,0.7477464788732394
recent_3_margin,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9240358287813536,-0.10617839916741052,0.619182764327878,0.6178176066194059,-0.00136515770847212,0.5653333333333334,0.5888717724792067,0.7517319873317498
recent_3_total_runners,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.9240358287813536,0.02256663355593876,0.5991614550260691,0.5996126871120857,0.00045123208601660636,0.5406666666666666,0.5667488873832975,0.7503685277317118
recent_3_total_runners,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.9240358287813536,0.024318352010101414,0.6118636575634334,0.6104940668435179,-0.0013695907199154922,0.552,0.5826037406297755,0.7553725267442961
recent_3_total_runners,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.9240358287813536,0.01674604679689166,0.6091878200109806,0.610521388845938,0.0013335688349573882,0.5593333333333333,0.5796090830546603,0.7438098056624248
recent_3_total_runners,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.9240358287813536,0.023079157597119516,0.6168040043789969,0.6179808014666153,0.0011767970876184197,0.56,0.5884808555338668,0.7634423503325942
recent_3_total_runners,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.9240358287813536,0.026906207369196546,0.6051414175132467,0.604099912625671,-0.001041504887575706,0.55,0.5724915403836364,0.7439081101190477
recent_3_total_runners,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.9240358287813536,0.026970847388642808,0.6023206162626358,0.6035483258313238,0.0012277095686880068,0.5493333333333333,0.5829617110677324,0.7325649255908958
recent_3_total_runners,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.9240358287813536,0.023144760215861194,0.6080218701209745,0.6096657200801459,0.0016438499591713285,0.5546666666666666,0.5812074812595506,0.7481220657276996
recent_3_total_runners,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.9240358287813536,0.02304776220688555,0.619182764327878,0.6203251024608419,0.0011423381329639382,0.5686666666666667,0.5918886917119349,0.7520783847980997
recent_4_place,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.8886610988043314,-0.06403316012144948,0.5991614550260691,0.5978813606567751,-0.0012800943692939937,0.538,0.5657097064929562,0.7498157361341441
recent_4_place,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.8886610988043314,-0.06075079061527788,0.6118636575634334,0.6103009646018515,-0.0015626929615819574,0.552,0.5822573469996618,0.754946511407744
recent_4_place,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.8886610988043314,-0.054371594533682004,0.6091878200109806,0.6108914571434086,0.0017036371324280486,0.5593333333333333,0.5807934106985235,0.7441057512084444
recent_4_place,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.8886610988043314,-0.05146516111072875,0.6168040043789969,0.6172509569005747,0.00044695252157789245,0.5593333333333333,0.5872181661093205,0.7631189948263118
recent_4_place,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.8886610988043314,-0.05750053314878531,0.6051414175132467,0.6036236043349268,-0.0015178131783198934,0.55,0.5721674084111356,0.7423270089285714
recent_4_place,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.8886610988043314,-0.05519883704863239,0.6023206162626358,0.6048029552854391,0.0024823390228033704,0.552,0.5830845961636415,0.732127224978115
recent_4_place,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.8886610988043314,-0.05896275248223983,0.6080218701209745,0.6075829029848243,-0.00043896713615021454,0.5526666666666666,0.5777212833007995,0.7472769953051643
recent_4_place,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.8886610988043314,-0.05896178467195642,0.619182764327878,0.6206830410622275,0.0015002767343494927,0.5686666666666667,0.5930730193557983,0.7523258115597783
recent_4_distance_m,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.8886610988043314,-0.021844375645141054,0.5991614550260691,0.6003216573966986,0.0011602023706295261,0.5406666666666666,0.5681567235613659,0.7517965726920951
recent_4_distance_m,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.8886610988043314,-0.02372000478584627,0.6118636575634334,0.6095190140776411,-0.0023446434857923304,0.5506666666666666,0.5808495108215934,0.7558932121556377
recent_4_distance_m,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.8886610988043314,-0.023296982172483285,0.6091878200109806,0.6075138712360696,-0.001673948774911005,0.5546666666666666,0.5767150489178408,0.7440071026931044
recent_4_distance_m,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.8886610988043314,-0.025427672747561643,0.6168040043789969,0.6162748952115613,-0.0005291091674355375,0.5586666666666666,0.5857097064929564,0.7620565410199557
recent_4_distance_m,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.8886610988043314,-0.023722833691205633,0.6051414175132467,0.6060925403468315,0.0009511228335847832,0.5533333333333333,0.5741674084111353,0.7435360863095238
recent_4_distance_m,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.8886610988043314,-0.022302375370126328,0.6023206162626358,0.6026505877203501,0.00032997145771429537,0.5486666666666666,0.5816767599855732,0.7315922575624939
recent_4_distance_m,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.8886610988043314,-0.020496582166371565,0.6080218701209745,0.6089273588812025,0.0009054887602280015,0.554,0.5793526280130729,0.748356807511737
recent_4_distance_m,8,2026-07-11T08:01:00+00:00,2026-07-22T02:07:00+00:00,6910,500,0.8886610988043314,-0.02721373186316295,0.619182764327878,0.6197679828998953,0.0005852185720173209,0.5686666666666667,0.5904024937531838,0.7513361045130641
recent_4_weight_kg,1,2026-05-01T05:26:00+00:00,2026-05-14T06:40:00+00:00,3410,500,0.746653090989144,0.003215094567652643,0.5991614550260691,0.5981532514421539,-0.0010082035839151793,0.5386666666666666,0.5654639363011383,0.7498157361341441
recent_4_weight_kg,2,2026-05-14T06:52:00+00:00,2026-05-23T05:39:00+00:00,3910,500,0.746653090989144,-0.005441237649831151,0.6118636575634334,0.6101343218113805,-0.0017293357520529185,0.5513333333333333,0.5817880682736388,0.7560825523052164
recent_4_weight_kg,3,2026-05-23T05:41:00+00:00,2026-06-03T05:24:00+00:00,4410,500,0.746653090989144,0.0015831592573172745,0.6091878200109806,0.6087562637105732,-0.00043155630040736526,0.5566666666666666,0.5778325915888648,0.7438591299200947
recent_4_weight_kg,4,2026-06-03T05:32:00+00:00,2026-06-13T04:10:01+00:00,4910,500,0.746653090989144,0.00013131012483335187,0.6168040043789969,0.6157876611710875,-0.0010163432079093315,0.5573333333333333,0.5853187895476166,0.7631651884700665
recent_4_weight_kg,5,2026-06-13T04:12:01+00:00,2026-06-22T05:30:00+00:00,5410,500,0.746653090989144,0.008883834047715256,0.6051414175132467,0.6054206554809698,0.0002792379677231116,0.552,0.5738210147810218,0.7438616071428571
recent_4_weight_kg,6,2026-06-22T05:45:00+00:00,2026-07-03T05:16:00+00:00,5910,500,0.746653090989144,0.022909254177686578,0.6023206162626358,0.6025008684471393,0.00018025218450357094,0.5486666666666666,0.5808833492870497,0.7317867911681744
recent_4_weight_kg,7,2026-07-03T05:20:00+00:00,2026-07-11T07:52:00+00:00,6410,500,0.746653090989144,0.0224102754524171,0.6080218701209745,0.6088807177874735,0.0008588476664990186,0.5546666666666666,0.5785369556569363,0.7476525821596244
