field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,23,0.21739130434782608,0.6086956521739131,0.47836438923395447,2.9565217391304346,0.18115942028985507,0.5434782608695652
7-9,365,0.12054794520547946,0.38082191780821917,0.3432175296276827,4.519178082191781,0.11903131115459882,0.3570939334637965
10-12,886,0.09255079006772009,0.3194130925507901,0.2967302983240769,5.502821670428894,0.09109891237430741,0.2732967371229222
13-16,434,0.10138248847926268,0.2834101382488479,0.2831840002380377,6.490783410138249,0.07184941594503806,0.2155482478351142
17+,16,0.125,0.25,0.28334904474610356,7.40625,0.056781045751633986,0.17034313725490197
