field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.3090909090909091,0.6363636363636364,0.5219073855437492,2.8545454545454545,0.17848484848484847,0.5354545454545454
7-9,637,0.17896389324960754,0.4599686028257457,0.40241982804546295,3.927001569858713,0.12079190650619222,0.3623757195185766
10-12,1278,0.16040688575899845,0.42331768388106417,0.3703737687293044,4.703442879499217,0.09129321382842509,0.27387964148527527
13-16,572,0.11888111888111888,0.33916083916083917,0.312587603784998,5.7674825174825175,0.07208832833832833,0.21626498501498503
17+,18,0.1111111111111111,0.2777777777777778,0.26231122272788937,8.277777777777779,0.05664488017429194,0.1699346405228758
