field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,762,0.40551181102362205,0.8188976377952756,0.6251968503937008,2.2217847769028873,0.1827646544181977,0.5482939632545932
7-9,3321,0.35862691960252935,0.717554953327311,0.5723561702107322,2.6720867208672088,0.12421256267236393,0.3726376880170918
10-12,3577,0.3201006429969248,0.6477495107632094,0.5261220879266727,3.2348336594911937,0.09223066561618422,0.2766919968485526
13-16,1119,0.28150134048257375,0.5987488829311886,0.48271796220857877,3.8596961572832886,0.07235843914798339,0.21707531744395017
17+,27,0.1111111111111111,0.5185185185185185,0.358198797087686,5.333333333333333,0.05692326313241346,0.17076978939724036
