field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,762,0.29396325459317585,0.6850393700787402,0.5323490813648294,2.6942257217847767,0.1827646544181977,0.5482939632545932
7-9,3321,0.22613670581150255,0.5549533273110508,0.4500585499682157,3.5591689250225835,0.12421256267236393,0.3726376880170918
10-12,3577,0.1912216941571149,0.45540956108470787,0.3937291965947264,4.504333240145373,0.09223066561618422,0.2766919968485526
13-16,1119,0.15102770330652368,0.3896336014298481,0.34281924633801314,5.5290437890974085,0.07235843914798339,0.21707531744395017
17+,27,0.07407407407407407,0.3333333333333333,0.2588554963554964,7.0,0.05692326313241346,0.17076978939724036
