field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.3090909090909091,0.6727272727272727,0.559294241112423,2.4909090909090907,0.17848484848484847,0.5354545454545454
7-9,637,0.24332810047095763,0.5478806907378336,0.464088672944523,3.500784929356358,0.12079190650619222,0.3623757195185766
10-12,1278,0.2190923317683881,0.47417840375586856,0.4235746348813273,4.23435054773083,0.09129321382842509,0.27387964148527527
13-16,572,0.17482517482517482,0.40034965034965037,0.3723758323669138,4.994755244755245,0.07208832833832833,0.21626498501498503
17+,18,0.05555555555555555,0.3333333333333333,0.2602695803349398,6.583333333333333,0.05664488017429194,0.1699346405228758
