field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,762,0.3805774278215223,0.8175853018372703,0.6068241469816272,2.297900262467192,0.1827646544181977,0.5482939632545932
7-9,3321,0.34658235471243604,0.7070159590484794,0.5620046553199218,2.7642276422764227,0.12421256267236393,0.3726376880170918
10-12,3577,0.3013698630136986,0.6284596030192899,0.5091948782122112,3.399496785015376,0.09223066561618422,0.2766919968485526
13-16,1119,0.2779267202859696,0.5522788203753352,0.4700579593676108,4.15638963360143,0.07235843914798339,0.21707531744395017
17+,27,0.14814814814814814,0.4444444444444444,0.3596478110366999,5.925925925925926,0.05692326313241346,0.17076978939724036
