field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,762,0.38188976377952755,0.8188976377952756,0.6107392825896762,2.2624671916010497,0.1827646544181977,0.5482939632545932
7-9,3321,0.3489912676904547,0.7079193014152364,0.5640663311395019,2.7332128876844326,0.12421256267236393,0.3726376880170918
10-12,3577,0.30919765166340507,0.6295778585406765,0.5157317413118364,3.3393905507408443,0.09223066561618422,0.2766919968485526
13-16,1119,0.28507596067917784,0.5746201966041108,0.4774683922472126,4.040214477211796,0.07235843914798339,0.21707531744395017
17+,27,0.18518518518518517,0.4074074074074074,0.39645570478903813,4.925925925925926,0.05692326313241346,0.17076978939724036
