field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.34545454545454546,0.7636363636363637,0.5709956709956711,2.463636363636364,0.17848484848484847,0.5354545454545454
7-9,637,0.2668759811616955,0.533751962323391,0.4726873871554821,3.5832025117739406,0.12079190650619222,0.3623757195185766
10-12,1278,0.21752738654147105,0.47730829420970267,0.417687729897028,4.309859154929577,0.09129321382842509,0.27387964148527527
13-16,572,0.17832167832167833,0.4230769230769231,0.3733699792640074,5.0874125874125875,0.07208832833832833,0.21626498501498503
17+,18,0.05555555555555555,0.2222222222222222,0.23543169793169794,6.972222222222222,0.05664488017429194,0.1699346405228758
