field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.23636363636363636,0.7272727272727273,0.5120661157024794,2.7,0.17848484848484847,0.5354545454545454
7-9,637,0.2087912087912088,0.5321821036106751,0.4388660436125576,3.660125588697017,0.12079190650619222,0.3623757195185766
10-12,1278,0.16588419405320814,0.433489827856025,0.3781333752189544,4.591549295774648,0.09129321382842509,0.27387964148527527
13-16,572,0.13986013986013987,0.36538461538461536,0.33894001028388365,5.436188811188811,0.07208832833832833,0.21626498501498503
17+,18,0.1111111111111111,0.3333333333333333,0.2840283512497135,6.861111111111111,0.05664488017429194,0.1699346405228758
