field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.2727272727272727,0.6363636363636364,0.5071730289912109,2.827272727272727,0.17848484848484847,0.5354545454545454
7-9,637,0.17425431711145997,0.47095761381475665,0.4076332292695761,3.8335949764521193,0.12079190650619222,0.3623757195185766
10-12,1278,0.17136150234741784,0.43740219092331767,0.3781371568377525,4.682707355242567,0.09129321382842509,0.27387964148527527
13-16,572,0.12237762237762238,0.31993006993006995,0.31555167234782394,5.753496503496503,0.07208832833832833,0.21626498501498503
17+,18,0.05555555555555555,0.16666666666666666,0.24196059297591865,7.305555555555555,0.05664488017429194,0.1699346405228758
