field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,762,0.3884514435695538,0.8110236220472441,0.6147200349956256,2.251968503937008,0.1827646544181977,0.5482939632545932
7-9,3321,0.34507678410117437,0.70581150255947,0.5616430793937569,2.754591990364348,0.12421256267236393,0.3726376880170918
10-12,3577,0.30276768241543195,0.6365669555493431,0.5124829609243923,3.3547665641599105,0.09223066561618422,0.2766919968485526
13-16,1119,0.28150134048257375,0.5612153708668454,0.47243003744344225,4.066130473637176,0.07235843914798339,0.21707531744395017
17+,27,0.18518518518518517,0.5555555555555556,0.4052028218694885,5.222222222222222,0.05692326313241346,0.17076978939724036
