field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.38181818181818183,0.7090909090909091,0.5853535353535353,2.5545454545454547,0.17848484848484847,0.5354545454545454
7-9,637,0.27001569858712715,0.5588697017268446,0.480108797021716,3.5313971742543173,0.12079190650619222,0.3623757195185766
10-12,1278,0.2112676056338028,0.47730829420970267,0.41534639297275033,4.356807511737089,0.09129321382842509,0.27387964148527527
13-16,572,0.19230769230769232,0.4195804195804196,0.3801333030192839,5.09527972027972,0.07208832833832833,0.21626498501498503
17+,18,0.05555555555555555,0.3333333333333333,0.2651475068141735,7.25,0.05664488017429194,0.1699346405228758
