field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.2545454545454545,0.6909090909090909,0.522005772005772,2.6636363636363636,0.17848484848484847,0.5354545454545454
7-9,637,0.16483516483516483,0.4379905808477237,0.38718405162213454,4.143642072213501,0.12079190650619222,0.3623757195185766
10-12,1278,0.11971830985915492,0.37245696400625977,0.3305906671468418,5.104068857589985,0.09129321382842509,0.27387964148527527
13-16,572,0.10839160839160839,0.31993006993006995,0.2979095312207066,6.116258741258742,0.07208832833832833,0.21626498501498503
17+,18,0.2222222222222222,0.2777777777777778,0.34211583169916504,7.5,0.05664488017429194,0.1699346405228758
