field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.2,0.7636363636363637,0.5043434343434343,2.672727272727273,0.17848484848484847,0.5354545454545454
7-9,637,0.14285714285714285,0.4489795918367347,0.3839286166578622,4.036891679748822,0.12079190650619222,0.3623757195185766
10-12,1278,0.12363067292644757,0.3732394366197183,0.33713809335521167,5.071987480438184,0.09129321382842509,0.27387964148527527
13-16,572,0.10139860139860139,0.3513986013986014,0.3039301190237555,5.875874125874126,0.07208832833832833,0.21626498501498503
17+,18,0.05555555555555555,0.2777777777777778,0.24025350147661972,8.527777777777779,0.05664488017429194,0.1699346405228758
