field_size_bucket,races,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,random_top1_expected,random_top3_expected
1-6,55,0.2909090909090909,0.6363636363636364,0.5253391053391053,2.8727272727272726,0.17848484848484847,0.5354545454545454
7-9,637,0.2401883830455259,0.5494505494505495,0.4605562046022845,3.6255886970172684,0.12079190650619222,0.3623757195185766
10-12,1278,0.19248826291079812,0.45774647887323944,0.4042067897834334,4.397496087636933,0.09129321382842509,0.27387964148527527
13-16,572,0.17132867132867133,0.3741258741258741,0.35150245388290385,5.528846153846154,0.07208832833832833,0.21626498501498503
17+,18,0.05555555555555555,0.16666666666666666,0.19916327986503424,8.13888888888889,0.05664488017429194,0.1699346405228758
